open,high,low,close,volume
154.4296,155.581,153.073,155.4066,20346
155.1597,157.1251,153.8008,154.4961,8383
153.6882,155.6365,153.3289,152.7931,68559
153.0933,154.2801,151.1538,153.3472,53952
152.8372,153.0748,152.0439,152.4426,79139
153.3517,154.6573,152.601,153.7353,88914
154.0523,155.6078,152.3225,154.3529,37073
154.6176,155.5078,154.5944,153.8509,16997
153.8293,155.1669,152.8098,152.8754,76101
153.8501,154.8091,152.4626,153.0392,78709
152.4014,153.3698,151.1122,152.2687,75897
151.5192,152.1697,150.0917,152.2436,71452
151.6134,153.2391,151.5739,151.7255,71309
152.2924,153.3526,152.1645,152.9667,71645
153.3942,154.9743,153.146,153.9002,87321
154.6954,155.0567,153.4972,154.0553,73708
153.9498,154.5784,153.8715,154.1,86542
153.4224,154.5474,151.7195,152.4924,17346
152.5047,153.2318,151.4158,152.3508,87266
151.351,151.9522,149.4586,151.3899,39456
151.7082,152.598,150.5541,152.0984,69506
152.92,154.9136,151.7077,152.9412,91168
152.1392,153.7787,151.665,151.5153,40283
152.2275,152.6579,151.9591,152.3316,78566
152.0497,152.3067,150.8051,151.1984,34419
150.7197,152.0192,150.3931,150.6318,34315
150.9849,152.8653,150.6984,150.3924,83518
150.8577,152.8484,149.4641,150.243,49777
150.3703,151.6658,149.3474,149.6984,21118
149.3311,150.9067,148.5732,150.2591,33440
149.4141,149.6633,149.1941,149.5108,9645
149.1695,149.3474,147.351,149.7256,20179
150.4633,150.9148,150.4436,150.2176,30127
149.9749,150.1849,148.1236,149.3264,96463
150.0774,151.2551,148.4638,149.2685,46731
149.6694,151.4002,148.5663,149.8843,7286
149.2258,151.1188,148.4467,148.9161,98163
149.2717,150.8492,148.1684,150.0357,53776
149.9894,150.2445,149.9704,150.0165,21380
150.3316,150.6169,149.1965,149.8663,96082
150.1447,150.885,148.5896,150.5011,55820
150.9147,151.2809,148.9422,151.5116,66828
151.0852,152.9904,150.044,151.5221,30984
151.1325,152.8483,149.2376,150.9455,41991
151.636,152.9054,151.4826,151.1161,13272
150.4463,150.5611,148.9595,150.5546,65598
151.1713,151.1927,149.2745,151.5254,96787
150.7983,151.7939,149.4281,151.1518,70783
151.5476,152.3585,150.315,152.3694,98768
151.384,152.234,150.3154,151.0741,97859
151.3964,153.2373,149.3981,152.2863,90663
152.5047,153.7194,150.5754,152.8537,69618
153.6613,154.0109,152.9272,152.9279,47306
153.8329,154.6783,153.0747,153.5795,15841
153.2554,154.6135,151.5919,153.957,16448
153.5371,154.5033,153.0076,152.5416,83729
152.6793,153.1142,152.0697,153.5455,85275
153.5766,155.3634,151.7058,154.3616,64998
153.4766,153.4884,152.5559,153.0733,15046
152.0836,153.864,151.7113,151.7927,14282
151.6543,152.0494,150.5961,152.4513,54833
151.699,152.6738,151.3877,152.0123,30634
151.9537,152.7023,151.2247,152.7381,71310
153.3612,153.5786,152.4841,154.0399,22211
153.3196,154.8138,153.308,154.0868,93958
153.4837,153.8628,153.4032,153.2728,98507
152.9352,152.9984,151.6028,153.832,88194
154.7979,155.0355,153.8198,154.789,90356
155.2176,155.8674,153.6888,155.9811,66779
156.4331,157.9169,154.7818,155.6959,15139
156.2813,156.5335,155.5931,155.3086,90710
154.7816,156.1382,154.0973,155.7345,97656
154.7506,155.711,154.1862,153.9158,57223
153.4113,153.7163,152.3888,152.9102,16075
153.6385,155.627,153.1438,154.2797,27006
154.2275,155.7929,154.0214,154.6884,81098
154.0508,156.0359,152.8684,154.3198,31065
153.5607,154.3633,153.013,152.9451,20163
152.7977,154.0306,152.6158,151.8996,54385
151.9495,153.3498,149.9893,151.3931,56846
151.3515,152.3712,150.0638,150.9601,36290
150.6873,152.5733,149.2641,150.1812,7233
149.5447,149.5458,148.2238,149.188,38397
149.1321,150.9491,148.9306,148.5018,65393
148.229,148.8377,148.0352,147.2563,73321
147.7972,148.0578,147.0761,148.4173,98377
148.9749,150.0326,148.2317,149.2754,28529
149.4441,149.6186,149.2314,149.7032,79883
148.9439,150.117,147.1195,149.2526,25960
148.6385,149.53,148.4412,149.5221,82134
149.2079,150.6586,147.2286,148.6119,95472
147.9192,148.1749,147.0828,148.3424,74445
149.2927,151.0825,148.3957,149.7274,58163
148.8628,149.7008,147.0001,148.8705,3867
148.2044,148.7527,146.2694,147.7837,75209
146.9053,148.8502,146.5249,147.5344,65884
147.9038,149.6443,145.9607,147.2348,99399
147.2534,148.3784,146.4729,147.4678,28122
146.8359,147.1559,146.4003,147.2293,68213
147.1402,148.5557,146.0901,146.747,29879
146.3397,146.8767,146.1015,145.7876,70935
145.264,145.3422,144.9677,146.0312,18428
145.5721,147.1533,144.2873,145.0701,28521
145.1393,145.1421,144.4444,145.3496,49380
144.9987,146.8916,143.2307,144.5268,18512
144.3435,145.5665,143.6942,143.458,2364
144.1059,144.5445,142.1754,143.4594,3049
143.5342,145.4917,141.9778,144.0952,14951
144.5404,145.9166,142.6491,144.0551,83081
144.3237,145.4255,142.69,143.765,36231
143.1728,144.4324,141.4564,142.9637,59465
142.4271,143.8797,141.6898,143.2314,13280
143.2233,144.1421,141.5921,142.5755,75666
142.5565,144.0155,141.2614,141.5986,22354
142.3691,144.0041,140.9944,141.7448,19811
140.8889,141.3794,139.0706,141.8297,14137
142.2783,142.5529,140.7774,141.3019,14071
141.0577,141.0991,139.4046,141.5846,85473
142.454,142.7184,140.9138,141.9893,83232
142.1886,143.7734,142.1698,142.7719,72089
143.2442,143.921,141.8293,142.6488,63970
143.1681,144.9529,141.5372,142.7829,63771
142.0919,142.2037,140.7078,142.3469,17131
141.3893,141.4784,140.3,140.5944,55432
139.8781,141.7024,139.8301,139.7324,20316
139.439,140.0127,137.5956,139.8078,91015
140.5762,142.2218,140.3514,139.9153,15435
139.3643,141.2772,138.8007,138.5169,44741
137.7536,139.6002,135.9139,138.5448,80233
137.847,138.7043,137.1773,137.2097,56737
136.5101,137.8446,135.907,137.1452,46663
137.896,138.4382,136.8975,137.6342,35786
138.2556,139.6782,138.1029,137.26,20482
137.8156,138.1088,137.52,137.709,63709
138.3383,138.5646,137.4834,138.7917,19961
137.9726,139.9621,137.6089,137.7426,42853
137.731,138.6936,135.7853,137.9345,84440
137.6014,139.2057,136.2935,137.0932,55874
137.1919,138.2694,136.2067,137.2643,31161
137.0336,138.1955,136.1899,137.1894,91898
137.812,138.2507,137.6375,137.5354,27644
138.5232,138.5575,137.4065,139.4384,15438
138.5576,139.2563,136.8601,139.2911,19264
138.8805,139.1688,137.1739,139.8241,56191
139.3091,140.9647,139.1974,138.5847,92197
138.9926,139.7475,138.9399,139.9224,49717
139.0306,139.2426,137.8674,138.9843,78847
139.7253,139.7857,138.9948,138.8833,11101
137.9083,139.5704,137.0753,138.4391,62573
138.9262,140.4224,137.5291,138.5252,54939
138.9703,139.8582,137.6806,137.9967,15583
137.3085,139.0708,137.2443,137.8108,66967
137.1315,137.9243,136.2843,138.028,60545
138.1363,139.7953,136.298,138.14,93976
137.5946,139.4575,137.0509,136.7785,50487
137.7344,137.9847,137.3107,137.9725,29692
137.7571,139.4021,135.8051,137.9673,11119
138.6004,139.5373,137.974,138.8842,50868
138.2138,139.8205,136.9205,137.6033,15208
136.8121,137.5375,135.2545,136.483,32395
136.0474,137.1305,135.9168,136.2416,41516
135.6171,136.0206,133.7587,135.0978,12146
136.0511,137.1807,134.9236,136.6316,6987
135.7277,135.9141,135.1105,136.6888,99524
136.2536,137.0499,135.8638,136.7573,96117
136.469,136.728,135.1196,136.1316,98183
136.1388,137.1432,134.5887,135.1862,51084
135.1401,136.8777,135.0653,134.4625,90440
134.3887,136.1591,134.2021,134.8256,29265
135.4406,136.749,133.9029,134.7627,66748
134.7953,136.2527,133.4925,135.6558,45749
135.5508,135.8132,134.9691,135.7977,57479
134.8777,136.3032,133.512,134.3559,81004
134.5697,136.4857,133.4359,135.5585,13767
136.168,136.4532,134.4271,136.2623,12425
136.2601,137.1697,135.9207,135.8513,9934
135.4115,136.1382,135.233,134.7699,61390
134.2858,135.2323,133.7737,135.0391,86235
135.8874,137.7671,133.944,135.8639,48641
136.5819,137.3838,134.8679,137.4162,17906
137.2979,138.3229,136.0486,136.9252,11943
137.2896,138.3015,136.7639,138.0407,90463
137.1261,139.081,137.012,137.7073,92717
138.3498,138.3657,136.6437,137.9311,21736
138.0714,139.7791,137.6253,138.8197,88706
138.0067,138.9385,136.7217,138.807,61929
138.0252,138.3857,137.8085,138.9443,53028
139.4807,139.8796,138.8233,139.1153,80215
139.0879,140.4925,138.1355,138.6447,6017
138.7349,140.632,138.4439,138.1618,75475
137.2244,138.4266,136.4638,138.0973,48381
138.6764,140.6335,138.2496,138.0994,4007
139.0047,140.372,138.465,139.2761,11956
138.5596,139.1074,138.3962,139.3072,60168
140.0498,141.0994,138.7105,139.5687,8044
138.7536,140.5569,138.0696,139.26,22565
138.6572,140.5411,137.6939,138.7282,22061
139.6594,140.533,137.8342,139.8,2301
139.9218,141.7094,139.5247,140.3672,76823
140.6002,141.2477,138.6275,141.4781,98365
142.1286,143.5949,142.1002,142.9216,20331
142.9205,143.5533,141.3365,143.2684,35446
143.3098,143.3172,142.4087,143.9748,17478
144.2434,145.5212,143.0866,143.3164,98741
144.2745,145.1149,143.1823,143.6067,50487
143.039,143.4585,142.6567,143.3983,2883
143.1388,143.8664,142.5349,142.7527,17350
143.1513,144.4491,142.2393,142.9721,47165
143.6285,144.4802,141.6804,143.3002,24044
143.2178,143.964,142.1123,142.5431,58131
142.3062,143.9964,140.9291,142.1812,38125
142.5854,144.4612,140.7736,141.7839,12484
142.3958,142.6034,141.0966,142.6283,54907
141.8357,143.3356,140.588,141.9252,84037
141.8134,142.9759,141.7481,141.3932,56134
140.8169,142.3707,139.7137,140.0459,62548
140.947,141.6482,139.3595,140.8749,85523
141.2826,142.7649,141.2674,141.0319,30351
141.047,141.5822,139.7296,140.6618,55357
141.0084,141.0167,139.1903,140.0737,4440
139.3805,140.1293,137.7471,140.0206,79636
139.6555,139.9963,138.5111,139.5155,73841
140.4625,140.8478,139.1736,141.1196,76740
140.9778,142.8566,140.197,141.434,53837
142.2423,143.2769,141.3675,141.4415,17558
141.45,142.7129,139.8814,142.1361,83223
142.9694,144.6441,142.6513,142.6142,13223
141.8007,142.6755,140.5429,141.9873,4646
142.2235,143.3108,140.2787,142.3671,4314
142.8518,143.1129,141.9444,143.1148,47939
142.4879,143.7929,142.0444,141.8756,33145
142.3282,143.9424,141.572,141.8492,7782
141.3991,143.2691,140.1442,141.6759,76937
142.4098,142.6317,140.5554,141.6552,19590
141.2201,143.0093,141.0345,141.2086,48369
142.034,142.4499,141.8327,142.6249,55230
141.7721,143.6905,141.6195,142.1468,50185
142.9262,144.1933,142.0244,142.2484,40158
141.2687,141.6261,140.1341,141.482,5122
140.7164,141.402,140.0228,141.7062,79642
141.7992,142.116,140.3158,142.6524,26276
142.8646,143.9365,141.8286,143.3865,29351
144.1202,144.3498,143.6863,143.7753,29804
142.9422,144.3254,142.689,142.4895,27114
143.396,144.0931,142.293,142.9846,98674
143.6026,144.4747,141.7099,144.4473,33780
143.7932,145.1673,142.0186,143.3554,52488
142.5612,144.1475,141.386,141.8925,27978
142.8,143.7757,141.0343,142.6475,98921
142.1908,142.8283,141.9757,141.9569,27177
142.0912,142.8391,140.8258,141.2197,22921
141.9986,143.9148,141.4925,141.8182,80152
142.4716,143.7618,140.5413,142.1761,4924
141.4054,143.0235,140.5466,140.7772,33154
139.9225,141.2364,139.1786,140.4815,17030
139.5008,140.8774,138.0672,138.9283,75379
139.5188,141.3163,138.3955,139.29,79879
138.7144,139.1493,137.5925,139.1469,88994
138.2965,140.0818,137.453,138.8089,42652
139.4357,139.832,139.3364,139.4236,7133
140.4041,141.2466,140.1559,139.7464,43844
139.9287,140.4015,139.8862,138.9644,76465
139.9403,141.7636,139.3716,140.6236,53797
139.6976,140.7645,138.6426,139.3724,3132
138.5113,138.7015,136.9063,138.9578,37002
138.5922,139.2838,138.4327,139.1414,65725
139.366,140.1527,137.9731,139.2752,85029
140.2095,140.4523,139.4617,140.4455,4838
139.8935,141.5444,139.616,140.8806,91124
141.3291,141.7818,141.1531,141.7773,49349
142.4096,143.4847,142.3997,142.7861,7880
142.3055,143.8754,142.0839,143.1998,10835
142.7273,144.1031,141.144,142.4864,92575
141.8271,142.1026,140.9057,141.0797,20398
141.5858,143.3614,139.6541,141.4124,59560
141.7489,142.7924,141.2679,141.7048,65238
142.6575,143.3013,141.1958,142.1092,35578
142.6416,144.0644,141.9356,143.3127,32768
143.6317,145.1022,143.2199,142.7877,65828
141.9082,141.9345,141.4759,142.5452,25630
142.5205,143.2014,140.8925,143.0437,68361
143.7606,145.2816,143.1369,143.6686,21184
144.3642,144.5755,144.1041,145.1976,51538
146.1477,147.8834,145.1208,146.7077,25635
145.845,146.6912,144.4725,146.748,76660
147.0448,147.3394,145.2924,147.5349,32531
146.5681,147.4898,146.0346,146.5206,70584
146.4259,146.9571,144.572,145.594,57554
145.0181,145.812,144.1564,144.6856,58847
144.2308,144.4264,142.9336,144.6948,56389
144.0827,144.4616,143.7294,143.6346,80619
143.6218,144.4889,142.2595,143.9145,15559
143.3537,143.46,143.2823,142.8861,9630
142.9504,143.5013,141.1852,143.3494,54026
143.1332,143.3358,141.6654,143.8923,36162
143.8826,144.2247,143.4754,144.1564,93517
144.349,145.8168,144.1605,144.3555,92812
144.5997,146.0779,142.8946,144.9756,23312
144.6058,144.7447,144.2311,145.4055,19590
146.33,147.6621,145.4742,145.3717,35581
146.1342,146.4757,144.6137,145.1537,47156
146.0928,147.2591,145.1162,145.5878,15337
144.6782,144.713,143.3181,144.2595,30922
144.31,144.6446,144.0168,143.4978,40924
144.1056,144.777,143.1243,143.8072,72527
143.3219,144.2949,142.5933,142.349,47219
141.9513,142.6188,140.9156,142.2792,79085
142.2479,142.7878,141.2093,142.5275,20385
143.4848,145.1973,142.1661,142.7681,66251
141.8299,142.9851,140.4383,141.6913,28041
142.18,142.5677,140.2704,142.4575,36903
143.2118,144.5694,141.4134,143.1103,70062
142.4602,144.2809,141.7625,142.1226,78220
141.9572,143.9451,141.3386,141.0394,69167
141.4431,143.1114,141.1972,142.0338,75273
142.9701,144.5548,142.3933,143.909,66395
144.7635,145.0578,143.4017,144.8099,38982
145.0575,146.3861,144.4502,144.634,39630
143.6652,143.7471,143.0992,143.8513,7972
143.828,143.8382,143.1235,144.4962,7540
143.9991,144.6995,143.4326,144.7171,88205
145.6341,146.7556,143.7267,146.0605,19696
147.0523,147.4458,145.8819,146.2137,29686
145.278,147.1439,144.7805,145.635,51625
145.4801,147.4139,145.2838,145.0026,40586
145.1967,145.5433,144.3251,145.9486,76781
145.227,146.7623,144.727,145.0596,27151
144.6617,144.8329,143.5284,144.9183,72543
144.285,145.8498,142.6173,143.4771,70018
143.3609,143.9874,141.4911,143.7861,62391
143.4945,144.4276,141.5716,143.4171,74257
142.4699,144.0034,142.293,141.7511,40634
142.3244,143.485,141.5782,142.5662,75130
143.3218,143.4289,141.6316,142.5737,88828
141.5856,143.2006,139.8358,141.506,8123
140.6753,141.2156,138.703,139.8894,78901
139.0842,139.6654,138.1213,138.7468,8977
137.9897,139.1589,136.9681,138.4236,92956
137.8337,138.122,136.3529,137.8243,30300
138.6144,139.8937,138.3048,138.8709,95259
139.8492,139.8621,138.8793,140.2247,16035
139.359,139.665,137.5992,139.3986,33401
138.8072,139.7547,137.1417,138.6948,8294
139.5469,140.1467,138.5795,138.915,31792
139.5984,140.6918,137.955,139.961,87266
140.1953,141.06,138.9229,139.5649,98596
139.8798,140.2214,138.3965,139.9732,63411
139.9341,140.513,139.7341,140.1116,49147
140.447,141.2294,139.0517,139.6617,55643
140.2887,140.585,139.7219,139.529,52043
138.551,139.1565,137.2608,139.3374,82248
139.2264,141.0426,138.5169,138.505,95773
138.4217,138.4399,138.1051,138.423,66956
137.8446,139.6497,136.7945,137.8707,23871
138.1825,138.8862,136.7441,137.8611,94740
138.5784,138.8585,137.0085,138.8953,52633
138.0317,139.7104,137.0642,138.9568,80408
139.2747,140.4268,137.4199,139.8255,69869
139.344,140.7395,138.1663,139.5054,77610
139.7404,140.5479,139.6505,140.4445,21863
139.9079,141.2384,138.909,140.2665,43422
140.7863,142.749,139.1692,141.2516,32013
140.4625,142.224,139.0062,140.2307,56057
141.0755,141.1994,140.5745,140.1503,99295
139.2961,140.8228,138.083,139.9775,23815
139.6198,141.0173,138.8645,140.5975,76206
140.7104,141.1018,139.7282,141.0681,30556
140.4705,140.7947,138.8428,141.0878,26204
140.2598,140.3083,138.3401,139.4522,5356
140.0722,141.8588,139.3531,139.8883,72641
140.6173,141.2987,139.2526,141.5328,96457
141.8173,142.8097,140.1525,141.958,63093
141.9597,142.6727,140.1602,142.6665,9802
142.5443,143.7952,140.7963,142.6826,17671
143.2474,143.8439,143.0115,142.7085,79838
142.7896,142.8347,141.1469,142.3694,33949
142.1503,142.8661,140.4054,141.466,38757
140.6156,141.7663,138.9092,141.4792,66542
141.1037,142.341,140.0118,141.8873,77385
141.8293,143.6641,141.3032,140.8893,45308
140.7321,141.1331,138.956,139.8509,27769
139.9451,141.4128,138.0968,140.2718,9169
139.743,139.8888,137.847,140.5516,93155
141.2216,142.8366,140.5299,140.3631,55557
140.5594,141.7843,140.3982,140.6623,17969
140.2033,140.2868,140.1321,140.2185,86240
139.919,140.8742,138.3559,140.6719,30852
139.7148,139.8255,138.1676,140.3375,71016
140.5538,141.3126,139.1866,139.59,64199
138.6943,140.2257,137.3034,138.5537,56945
138.6528,138.884,138.4168,138.8841,49196
138.5877,139.274,136.7516,138.064,13057
138.2412,138.6955,136.7462,139.0179,71283
139.154,141.1359,139.1242,139.5937,8455
138.7469,139.0003,138.3857,137.8343,46831
138.0391,139.8199,136.0429,137.2985,53142
137.2559,137.5007,137.1023,136.7563,72256
136.168,137.5785,134.5412,136.9633,29873
136.8504,137.4558,136.1165,136.9532,86674
136.4416,138.2276,135.8039,136.5244,14681
135.6324,137.4333,134.2214,135.8761,37671
135.033,136.8571,133.3501,135.075,40968
135.5588,135.9803,134.814,136.1916,19607
135.2633,135.7335,134.3827,135.7917,15973
134.8343,136.507,134.2937,135.0108,40375
135.6652,135.8342,135.107,135.8847,65927
134.9224,135.6876,134.0344,134.3713,50719
133.7402,134.6024,133.6357,133.3505,71981
133.8765,135.7509,132.0564,134.3855,45068
135.2309,137.0458,133.6104,135.4128,4584
135.0947,136.7532,134.2265,134.9498,96581
135.8069,137.3117,134.1921,135.9135,95541
136.7784,137.3532,134.7966,136.8479,56552
136.9931,138.1297,135.9553,136.3182,50976
136.2529,138.2381,135.7764,137.0683,37791
137.6675,139.5694,137.4964,137.1674,72146
136.759,137.9012,136.6818,136.3075,36225
136.626,138.1909,135.0055,136.842,17293
136.4558,137.7774,134.7838,137.151,59170
137.0764,137.9562,136.1435,138.0082,63941
138.2837,139.3969,137.4665,138.4428,11426
137.9957,139.2164,137.3676,137.1238,24567
136.6398,138.2133,136.1207,136.6297,30808
136.8904,137.1842,135.6545,135.9896,16000
136.2988,136.6673,135.2854,136.1794,42593
135.2633,136.698,135.1417,135.6924,34954
136.643,136.6752,134.9531,137.3418,71836
137.7784,138.9796,137.0789,136.9334,59171
136.1598,136.3147,135.7517,136.3005,90262
136.1324,137.4162,134.3807,135.4186,43800
135.6325,136.3531,133.6823,136.4273,50114
136.3687,138.3157,135.1249,135.6893,6847
135.271,135.5711,134.0885,134.4835,28719
135.0996,136.1212,133.5379,135.116,77216
135.5417,137.4216,134.784,135.7071,87122
136.1596,136.9218,134.164,135.3165,11133
136.2338,138.2184,135.103,137.2294,83617
137.3259,138.1621,135.8598,138.0211,70174
138.6175,139.8317,137.2991,138.6582,42541
138.1966,139.8686,137.6105,137.6847,32860
138.2827,140.2376,137.8209,137.9123,16127
138.2984,139.1884,136.3832,138.1183,11445
137.8223,138.8336,135.993,138.129,80327
137.5897,139.1623,137.1302,138.2453,17420
139.0967,139.5866,137.2782,139.4449,88281
138.7212,139.2418,138.1474,138.3489,11683
138.1659,139.176,137.8691,138.1543,26965
138.954,140.7068,138.923,138.1956,35521
138.7266,140.1494,137.7869,137.9286,5466
138.5963,138.6442,138.2624,137.7423,68488
138.4761,140.3133,136.6676,138.1848,53732
138.5787,139.0616,137.9919,138.2523,45124
138.4353,139.6686,136.447,137.5258,97829
138.3672,140.267,136.5459,138.6289,98084
139.2985,139.8771,138.3443,138.5677,25045
139.0151,140.1942,137.3749,139.0338,20956
139.825,141.0121,139.0853,140.1238,50725
139.7647,140.1181,138.3196,139.3233,13700
138.7878,139.7744,138.6912,138.8232,69838
138.9829,140.671,138.1295,138.6285,42756
139.1431,141.0501,139.0592,140.0332,96811
139.4546,140.4929,138.3043,139.6856,14037
139.3803,139.7115,138.8046,139.3536,30312
140.1243,140.7013,138.2889,141.1019,99758
140.3141,140.7774,139.7568,139.5061,73373
140.1837,141.6934,140.129,140.9888,71756
141.0646,141.4549,140.0879,141.7094,49436
141.1157,142.9993,139.9734,141.5799,69274
140.8323,141.74,138.9963,141.2648,16720
141.1536,142.0181,140.6275,141.8826,37497
142.3459,142.5788,141.6385,141.504,30155
141.9587,142.6129,140.9446,141.5109,83657
141.9819,143.3261,141.8337,142.3578,6027
142.2246,144.0893,140.6362,141.8597,74160
142.182,143.9371,142.1107,142.451,2044
141.9428,143.1155,140.1986,141.3832,26647
140.9138,141.2167,139.2861,141.3809,38040
140.6445,141.914,140.4671,140.6771,95802
141.176,141.1824,141.0415,141.2915,28334
141.7115,141.7891,140.3355,141.9383,83709
142.1061,143.3815,141.1376,142.42,24601
143.1758,144.8572,141.4257,143.5118,65254
144.1053,144.8897,143.391,144.0672,13652
143.5051,145.4309,141.7115,144.033,55997
144.9717,145.6225,143.6469,144.2033,61913
145.1159,146.4371,144.4207,144.9121,17784
145.4595,146.427,143.8501,145.4378,55002
145.8122,145.8701,145.2764,145.2424,54609
144.364,145.9076,143.8408,143.9992,52298
144.6173,145.4677,144.0959,143.7266,64636
144.183,144.8627,142.546,143.8,54714
143.2426,144.9938,142.1706,143.8017,15459
144.6975,145.9241,144.0381,144.9074,3610
145.808,145.8502,145.0496,146.3689,44684
147.1934,148.7271,146.0876,147.5033,68980
146.9242,147.9951,144.9538,147.6005,52842
148.3199,148.7786,146.7173,149.1412,44450
148.968,150.0739,148.4706,147.9953,3625
148.5055,149.5586,147.5025,149.0882,6542
148.4021,149.005,147.9421,148.9469,33415
148.0145,149.5143,146.3885,147.7702,53527
147.0326,148.5137,146.4926,146.2024,10684
146.2114,147.6184,144.7461,145.2517,98340
145.9122,147.1219,145.6085,146.3839,52265
145.7725,146.9839,145.1481,145.42,68155
145.907,146.5113,144.9892,145.1064,86989
145.2588,146.012,144.3997,144.7033,54258
144.8253,145.792,143.01,144.8917,33062
144.6565,146.6428,143.2014,145.5594,72641
145.9886,146.8931,144.8328,145.0384,31423
144.9326,145.8862,144.7147,144.5538,19844
145.1732,147.1248,144.9824,144.5117,65200
144.6985,144.8663,143.8921,145.3746,69603
145.8207,146.954,145.3558,146.3555,34033
146.1792,147.6602,144.5106,145.2522,91308
145.3828,146.1959,145.3717,145.7636,99964
145.8884,146.8659,144.8888,146.8074,31898
146.4511,147.8688,145.4222,147.1684,97084
146.3313,146.5414,144.9328,146.0827,2785
145.4069,146.9032,145.0745,145.2821,15898
144.3602,145.2086,144.0188,144.9665,64857
144.2462,145.9946,143.4099,143.2647,16411
143.1357,143.7241,141.2918,143.4891,69482
143.1339,144.913,142.0063,142.4658,39036
142.5123,142.9212,141.2843,142.9412,69076
143.1502,144.0944,142.729,142.8106,98879
143.2509,144.9557,142.9802,143.2997,63111
142.3193,143.1519,142.0186,141.4534,1734
141.0771,141.4524,139.689,141.1526,44389
140.342,141.5919,139.1531,139.4755,84406
139.5938,140.0459,138.3362,140.4496,36989
140.018,141.841,139.1657,140.4766,49139
140.7256,141.5321,140.2161,140.8076,87424
140.2128,141.3981,140.0068,139.6457,24373
139.1716,139.3762,137.5778,139.3462,51193
139.0065,140.5505,137.8222,138.561,97634
139.3037,140.6407,138.3569,138.6399,31386
139.6181,139.8008,138.0114,138.9111,22603
138.862,138.8625,138.7064,139.8017,18953
139.8251,140.7045,138.4954,139.4793,66585
139.9993,140.4808,139.2128,140.5471,93568
140.4961,141.1196,139.4521,140.5575,80348
141.2419,143.1526,139.3509,141.9091,94237
141.1949,142.0694,140.3116,141.5851,33838
141.9558,143.0716,141.085,141.6522,4315
142.3845,144.0952,140.843,142.0765,56584
141.5041,142.6237,139.5083,142.3829,51129
142.1313,143.9977,140.1404,141.523,48315
141.575,141.5862,140.9542,140.7632,49348
141.5948,142.6004,141.5688,141.1409,85832
140.6908,141.6483,140.603,141.0818,34166
140.6301,140.7446,139.4857,139.691,95113
140.5461,142.5406,139.2816,140.5267,63055
141.0266,142.3217,139.9354,140.2344,49435
139.2921,141.0806,138.9857,139.7645,18255
138.9301,140.5982,138.6912,138.8169,94138
137.9416,138.1366,136.8534,138.9084,26451
139.2186,140.6935,138.5533,139.5626,42481
140.3581,140.6965,138.3856,140.8024,49005
140.8351,142.7162,140.0288,141.5105,88771
140.6335,141.0194,139.1109,139.9285,35948
139.0964,139.9832,138.5453,138.4938,67252
138.3123,139.5829,136.6281,139.1945,41784
138.742,139.4434,138.0591,138.8783,92264
138.0505,139.911,137.8742,138.8865,24920
139.3456,139.7169,138.1633,140.2771,23195
140.8546,141.2897,140.1055,140.0171,95932
140.9036,141.5192,139.5418,141.7889,26046
142.2837,143.7599,141.6627,142.0423,38627
141.3983,141.6792,140.7672,140.8502,25673
140.3958,140.7942,138.4372,139.9145,58619
139.4436,140.4234,138.2862,139.1413,85125
139.1874,140.8464,137.8133,138.5283,77706
138.2997,139.3756,137.8784,138.7041,46471
138.9961,140.3601,138.4187,138.6805,67029
138.7837,140.27,138.2458,138.8102,28619
138.3266,139.262,138.2637,137.5572,87288
137.8194,138.7698,136.8849,137.4654,74894
137.2212,138.398,137.1535,137.6238,83506
137.3416,139.1436,137.0241,137.2926,45128
137.5884,137.7888,135.7621,137.201,62189
137.2946,138.7987,136.4166,137.5278,78801
137.6797,138.5496,136.881,138.3479,34105
138.7946,139.9965,137.8295,138.5969,6259
139.5384,141.2933,138.0121,140.3401,67448
139.5558,140.4076,139.0171,139.7108,78735
138.7679,139.7923,136.9232,139.5411,92439
140.4268,140.8237,138.4819,140.9305,18025
141.2573,142.8344,141.1497,140.4381,19541
141.0411,141.9585,140.7104,140.0428,20331
139.4436,139.7877,138.8285,138.8128,27649
138.6859,140.1342,138.3776,138.7966,50054
137.8065,138.1252,137.6067,137.9062,52648
138.3038,140.1295,136.9669,138.9665,93566
138.452,140.2859,137.6769,138.0887,18501
137.8885,138.5427,137.3221,138.238,56652
138.4319,139.5001,137.7382,138.7717,77864
137.8255,139.5967,137.4692,137.2958,48484
136.9755,138.622,135.7544,137.4789,11127
137.7701,138.0463,137.3942,137.1926,58068
136.3783,137.1464,136.0185,135.6798,41775
135.4534,137.096,135.3837,136.3704,56277
135.7294,136.5258,134.6947,134.9423,11831
134.6349,136.1002,133.3232,134.4438,2602
133.7656,134.0231,132.7517,134.1382,2518
134.1105,136.0303,133.3071,134.6532,40708
134.5032,135.9873,134.2713,135.1175,60017
135.1216,136.6836,133.6976,135.8099,48823
135.0332,135.3909,134.1851,135.5524,89436
134.7124,134.7263,132.816,135.1275,34795
134.5227,136.1484,133.0674,134.4327,7362
134.3622,134.4419,132.6264,134.2827,7563
135.061,136.4338,134.5563,134.7359,39816
135.2696,135.3167,134.7351,134.8561,55664
133.8911,134.5404,132.6191,134.0827,47824
134.5465,135.609,133.7541,133.897,71121
133.0861,134.5397,131.8203,132.9483,37004
132.6391,133.5552,131.4046,133.4767,97034
